content,id,postDate,author
"Hi @hanjoonchoe I was able to increase my score by 0.01 by using leak data as additional training data. To eliminate the effect of the train data on the test data I compared 2 submission where the leak data was used to update the test portion for that site.
1 submission I had not used the leak data to train…the other submission I did use. It gave a nice performance boost.
I've only used 1 site with leak data sofar but will be adding more in a similar way.
It could be coincidence or the way I put it together…for me at least it helped.",118717,2019-11-25 21:02:56,Robin Smits
Thank you for notice. ;-),118717,2019-11-25 21:16:37,Hanjoon Choe
"I made an attempt at this using site0 data to try to improve score for sites 1-15, but I saw mixed results. I think you're asking the right question though.",118717,2019-11-23 21:31:53,Tim Yee
"What is the mixed results? So, There is nobody(but you) willing to say about this topic. XD I don't know if someone has significant advantages from the leaks(except replacing) when I see LB histories seemingly.",118717,2019-11-25 13:47:56,Hanjoon Choe
Check the first pinned topic.  It's there.,119619,2019-11-30 23:01:57,Larry Schuster
This Comment was deleted.,119619,2019-11-30 15:26:10,No user
See top pinned post from competition organizer,119660,2019-12-01 19:31:08,Larry Schuster
I know about it.But what I really want to ask is that does anyone mtiply 0.2931 to correct it .and how about the result.,119660,2019-12-02 04:26:27,Linyan
@huanglinyan  improve lb score ( but less then 0.01),119660,2019-12-02 10:05:17,ADITYA KUMAR
"@negi009 ,if it less than 0.01 ,how do you know about it .because 0.95 leapboard can't check it out through the rank",119660,2019-12-02 10:43:51,Linyan
"you can sort submission file in My submission for 3rd decimal digit accuracy  
sort in MY  submission by  public score  # I GOT  with site  0 multiply  0.2931  (0.96) without (0.96) but # after sort lb improve  shown in my submission (with site  0 multiply by   0.2931 )",119660,2019-12-02 11:46:07,ADITYA KUMAR
"Wow,thank you ! I haven't think of this - sort by My submission. I haven't find it before",119660,2019-12-02 14:51:23,Linyan
"I have to admit that I realized that thanks to your post 😂 
I was quite used to be the opposite ratio… Anyway, I think they might have changed it in order to reduce shake ups. It's just a guess :)",113976,2019-10-23 16:12:08,Federico Raimondi
I think it's because of infrastructure and the size of the data. The hits/sec is might be high that's why they reduced it to 22% for this competition only. ,113976,2019-10-24 08:26:51,Shashi Prakash Tripathi
"When there are a bunch of folks at the same value you can figure out another decimal by the position your in compared to the others.    When I looked you were near the bottom of the 1.25 pile, so give yourself a 1.251  ",114372,2019-10-26 01:02:19,PC Jimmmy
It depends on the precision (decimal digits) Kaggle use to round your score…,114372,2019-10-26 10:57:44,mezoganet
This dataset is prone to overfitting. Changing parameters makes sense only when you have stable validation,114745,2019-11-03 20:55:02,snovik
"I think we can find storm day from air pressure values. Storm will be big impact for energy consumption of the city.
http://www.rbs0.com/spm.htm
Check this site. Threre were some storms in US in 2016-2018.  ",115102,2019-11-01 09:01:01,Isamu Yamashita
"Great point, Isamu!",115102,2019-11-01 23:15:09,AI Penguin
Thanks for idea Isamu,115102,2019-11-03 01:51:02,Praveen 
It's still in my idea list yet😄 ,115102,2019-11-03 12:03:21,Isamu Yamashita
"There are few ways to make it smaller:

lower boosting rounds (higher lr)
less categorical features
less depth
",115310,2019-11-03 10:56:35,Konstantin Yakovlev
"Or more gpus, haha",115310,2019-11-04 13:37:49,LongYin/杰少
@longyin2 not an option for kaggle kernels :/,115310,2019-11-04 18:21:58,Gunes Evitan
"Yes, not an option for kaggle kernels",115310,2019-11-05 01:43:15,LongYin/杰少
"Do you have many of categorical features? The combinations that CatBoost creates greatly increases the GPU model size.
Hope this helps!
More information:
https://github.com/catboost/catboost/issues/680",115310,2019-11-01 20:03:06,Carlo Lepelaars
"Thanks, this explains a lot but I have only 6 categoricals. I don't think it is too many.",115310,2019-11-01 20:08:12,Gunes Evitan
"Hmm, strange. I've also had problems with CatBoost GPU gobbling up a lot of space, but I'm not sure why it needs that much.",115310,2019-11-01 20:11:27,Carlo Lepelaars
catboost is coded to run maximum GPU size - I think the default is to use 96% of available.  Not sure if this is related to save size of the model - ??    You can change the default to a lower percentage and see if it helps.,115310,2019-11-02 03:00:27,PC Jimmmy
I iteratively take predictions from each model and then delete the model and its training data before blending the predictions.,115310,2019-11-05 04:40:14,Siddharth Yadav
"Tried lots of different parameters, but still couldn't find a way to implement a 5 fold cross validation with CatBoost GPU models without running out of memory.  Any ideas?",115310,2019-11-03 08:38:08,Gunes Evitan
"Increase size of swap file - I am using 200GB on my Ubuntu machine and 400GB on my Windows machines - needs to be on SSD to not slow things down.
Increasing on Windows 10 very easy to do - on Ubuntu I am on my 5th attempt to change my 3rd PC - think something got broken in 19.10 - going to replace with 18.04 and see if I can get it working.  Fails when I try swapon.",115310,2019-11-03 16:22:42,PC Jimmmy
OK - 6th attempt in progress.  Ubuntu 18.04 hangs as I try to build the swap file.  Not sure how I got lucky on the first machines that it worked.  Time to re-install and try again.  ,115310,2019-11-04 00:49:47,PC Jimmmy
"
Out of the 1449 buildings only 1413 have electricity meters installed. 498 buildings have chilled water connections, 324 have stem connection and  145 have hot water connections.
Again  875 buildings have only one type of meter, 230 have two types, 331 have three types and only 13  buildings have all the types.
If the   image  is not clear check this this kernel. for details.",115572,2019-11-04 08:23:33,Rajesh Vikraman
Looks like a good feature candidate 🤔 ,115572,2019-11-04 09:29:59,Jie Lu
"""Not every building has all meter types.""
You don't need to predict the missing meters",115572,2019-11-03 19:54:14,bluetrain
"Thanks, I realize that the answer is already in test dataset, we have the same missing data for the same buildings. Only the following buildings have all meter available: 1232, 1241, 1249, 1258, 1259, 1293, 1294, 1295, 1296, 1297, 1298, 1301, 1331. For others we can have partial data (so we can predict) or no data at all (we don't predict). For instance:
test_pd.query(""building_id == 504 &amp; meter == 1"")
return zero lines.",115572,2019-11-04 08:02:54,MPWARE
For your information I've already tried to predict without building_id. That requires much longer time to converge (early stop). And yet no better result than my model with building_id.,115572,2019-11-04 09:12:08,Jie Lu
"
We could try to predict by ignoring building_id. Is that what organizer want from us?

This is most likely what organizers are trying to get from us, but you know Kaggle doesn't work that way. The most overfitting model to the test set wins the price.  You should use everything they gave you.",115572,2019-11-04 08:00:26,Gunes Evitan
Nice visualization @mpware. Would love to see your code.,115572,2019-11-03 19:42:42,Manraj Singh
"Here is how we can see missing data (in test dataset):
# Missing data per building_id in test data
METER_DICT = {0: 'electricity', 1: 'chilledwater', 2: 'steam', 3: 'hotwater'}
test_pd[""meter_reading""] = 1.0 # Dummy prediction
test_meter_pd = test_pd.groupby([""building_id"", ""meter""]).agg({""meter_reading"": 'count'}).reset_index()
test_meter_pd[""meter""] = test_meter_pd[""meter""].map(METER_DICT)
test_meter_pd = test_meter_pd.pivot(index='building_id', columns='meter', values='meter_reading').fillna(0)
fig, ax = plt.subplots(figsize=(26, 4))
d = sns.heatmap(data=test_meter_pd.T, ax=ax)
d = plt.title(""Count of non-null meter_reading observations"")
d = plt.yticks(rotation=0)
",115572,2019-11-04 08:07:00,MPWARE
"It has been happened to me yesterday too,.",117592,2019-11-16 15:00:51,AdityaVikramSingh
"Perhaps you are much more than overfittting ;-)
Or quite at the Karma ? 
Don’t know honestly… not seen from my side that at the moment.",117592,2019-11-16 19:11:40,mezoganet
"Not sure what do karma and overfitting have to deal with that, but the last sentence is actually informative - so thanks for that :-) ",117592,2019-11-16 19:47:31,Konrad Banachewicz
"After two years on Kaggle I still find it very surprising that the parent company is Google but connection issues are pretty frequent on the site.   I don't use it that often but also found the Google Cloud Platform to have frequent connection issues for me.  I have 1GB internet, but don't think that matters or helps.
Closing my browser and clearing the cache often works - but the thing that works best is time - just wait.
Two days ago I did the wait thing.",117592,2019-11-17 17:06:51,PC Jimmmy
